paper_id,DOI,title,year,team_size,nc_team_size,external_team_size,topics,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
10.1103/PhysRevA.108.022806,10.1103/PhysRevA.108.022806,Exploring synchrony and chaos of parahydrogen-pumped two-compartment radio-frequency amplification by stimulated emission of radiation,2023,8,2,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/PhysRevB.109.184443,10.1103/PhysRevB.109.184443,Zero to ultralow magnetic field NMR of [1-13 C]pyruvate and [2-13 C]pyruvate enabled by SQUID sensors and hyperpolarization,2024,14,2,12,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/physrevb.93.104103,10.1103/physrevb.93.104103,Anomalous reduction in domain wall displacement at the morphotropic phase boundary of the piezoelectric alloy system PbTi⁢O3−BiSc⁢O3,2016,5,2,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/physrevb.93.104106,10.1103/physrevb.93.104106,"Local structure in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>BaTi</mml:mi><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>3</mml:mn></mml:msub><mml:mtext>−</mml:mtext><mml:mi>BiSc</mml:mi><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>3</mml:mn></mml:msub></mml:mrow></mml:math>dipole glasses",2016,8,2,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/physrevb.95.174304,10.1103/physrevb.95.174304,"Enhanced ferroelectric polarization in epitaxial<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mrow><mml:mo>(</mml:mo><mml:mi mathvariant=""normal"">P</mml:mi></mml:mrow><mml:msub><mml:mi mathvariant=""normal"">b</mml:mi><mml:mrow><mml:mn>1</mml:mn><mml:mo>−</mml:mo><mml:mi>x</mml:mi></mml:mrow></mml:msub><mml:mi mathvariant=""normal"">L</mml:mi><mml:msub><mml:mi mathvariant=""normal"">a</mml:mi><mml:mi>x</mml:mi></mml:msub><mml:mrow><mml:mo>)</mml:mo></mml:mrow><mml:mrow><mml:mo>(</mml:mo><mml:mi mathvariant=""normal"">Z</mml:mi><mml:msub><mml:mi mathvariant=""normal"">r</mml:mi><mml:mrow><mml:mn>0.52</mml:mn></mml:mrow></mml:msub><mml:mi mathvariant=""normal"">T</mml:mi><mml:msub><mml:mi mathvariant=""normal"">i</mml:mi><mml:mrow><mml:mn>0.48</mml:mn></mml:mrow></mml:msub><mml:mo>)</mml:mo></mml:mrow><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>3</mml:mn></mml:msub></mml:mrow></mml:math>thin films due to low La doping",2017,7,1,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/physrevb.96.014118,10.1103/physrevb.96.014118,Electric field dependent local structure of (KxNa1-x)(0.5)Bi0.5TiO3,2017,7,1,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/physrevb.97.214102,10.1103/physrevb.97.214102,Field-induced polarization rotation and phase transitions in 0.70⁢Pb⁡(M⁢g1/3⁡N⁢b2/3)⁢O3−0.30⁢PbTi⁢O3 piezoceramics observed by in situ high-energy x-ray scattering,2018,9,1,8,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1103/PRXQuantum.2.010305,10.1103/PRXQuantum.2.010305,Micron-Scale NV-NMR Spectroscopy with Signal Amplification by Reversible Exchange,2021,11,3,8,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1104/pp.15.01870,10.1104/pp.15.01870,The Genetics of Leaf Flecking in Maize and Its Relationship to Plant Defense and Disease Resistance,2016,7,4,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1104/pp.17.00790,10.1104/pp.17.00790,Genetic Architecture and Molecular Networks Underlying Leaf Thickness in Desert-Adapted Tomato Solanum pennellii,2017,6,1,5,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1104/pp.17.01490,10.1104/pp.17.01490,The Next Generation of Training for Arabidopsis Researchers: Bioinformatics and Quantitative Biology,2017,39,1,38,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1104/pp.20.01033,10.1104/pp.20.01033,MYB Transcription Factor161 Mediates Feedback Regulation of Secondary wall-associated NAC-Domain1 Family Genes for Wood Formation,2020,11,1,10,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1105/tpc.18.00437,10.1105/tpc.18.00437,The AREB1 Transcription Factor Influences Histone Acetylation to Regulate Drought Responses and Tolerance in Populus trichocarpa,2018,17,1,16,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1105/tpc.18.00620,10.1105/tpc.18.00620,Hierarchical Transcription Factor and Chromatin Binding Network for Wood Formation in Populus trichocarpa,2019,13,1,12,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1105/tpc.19.00951,10.1105/tpc.19.00951,"Ten Years of the Maize Nested Association Mapping Population: Impact, Limitations, and Future Directions",2020,4,1,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1107/S0108767319097940,10.1107/S0108767319097940,The use of Bayesian inference in the characterization of materials and thin films,2019,7,7,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1107/S1600576716020057,10.1107/S1600576716020057,A Bayesian approach to modeling diffraction profiles and application to ferroelectric materials,2017,11,3,8,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/IJCHM-01-2021-0073,10.1108/IJCHM-01-2021-0073,A network analysis of cross-occupational skill transferability for the hospitality industry,2021,4,2,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/IJSHE-06-2023-0231,10.1108/IJSHE-06-2023-0231,Individual and interlinked SDGs: higher education institutions and metro area sustainability performance,2024,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/IJSMS-09-2023-0185,10.1108/IJSMS-09-2023-0185,Implementing trades of the National Football League Draft on blockchain smart contracts,2024,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/JDAL-11-2022-0013,10.1108/JDAL-11-2022-0013,"US Army Aviation air movement operations assignment, utilization and routing",2023,4,3,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/JFMM-07-2022-0146,10.1108/JFMM-07-2022-0146,Understanding the role of Instagram in young adult consumers&apos; purchase and post-purchase evaluation behaviors,2023,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/rjta-05-2017-0022,10.1108/rjta-05-2017-0022,Apparel sourcing in Sub-Saharan Africa Views from apparel sourcing executives and trade policy representatives,2017,4,3,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1108/rpj-03-2016-0035,10.1108/rpj-03-2016-0035,Effects of 3D-bioplotted polycaprolactone scaffold geometry on human adipose-derived stem cell viability and proliferation,2017,5,3,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/BioCAS61083.2024.10798160,10.1109/BioCAS61083.2024.10798160,A Wireless Injectable Device for Multimodal Animal Physiological Monitoring,2024,7,1,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/BioSensors58001.2023.10281061,10.1109/BioSensors58001.2023.10281061,Towards electrochemical control of pH for regeneration of biosensors,2023,6,5,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/BioSensors58001.2023.10281105,10.1109/BioSensors58001.2023.10281105,Toward the quantification of adeno-associated virus titer by electrochemical impedance spectroscopy,2023,7,6,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/BIOSENSORS61405.2024.10712698,10.1109/BIOSENSORS61405.2024.10712698,Modular Platform for Mobile Biosensing with Extended Gate Field-Effect Transistors,2024,9,3,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/biowireless.2016.7445561,10.1109/biowireless.2016.7445561,Silver nanowire based wearable sensors for multimodal sensing,2016,5,4,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/BIP60195.2023.10379275,10.1109/BIP60195.2023.10379275,Optimal Brain Dissection in Dense Autoencoders: Towards Determining Feature Importance in -Omics Data,2023,5,2,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/bsn.2016.7516276,10.1109/bsn.2016.7516276,Towards a wearable system for continuous monitoring of sniffing and panting in dogs,2016,6,6,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/CISS56502.2023.10089768,10.1109/CISS56502.2023.10089768,Prediction and functional characterization of transcriptional activation domains,2023,6,2,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/cvprw.2016.135,10.1109/cvprw.2016.135,Consensus-Based Image Segmentation via Topological Persistence,2016,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/CVPRW63382.2024.00557,10.1109/CVPRW63382.2024.00557,Photorealistic Arm Robot Simulation for 3D Plant Reconstruction and Automatic Annotation using Unreal Engine 5,2024,6,5,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/DSN-W58399.2023.00025,10.1109/DSN-W58399.2023.00025,IVSign: Interpretable Vulnerability Signature via Code Embedding and Static Analysis,2023,4,1,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2016.7590702,10.1109/embc.2016.7590702,Sensing textile seam-line for wearable multimodal physiological monitoring,2016,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2016.7591152,10.1109/embc.2016.7591152,Using liquid metal alloy (EGaIn) to electrochemically enhance SS stimulation electrodes for biobotic applications,2016,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2016.7591162,10.1109/embc.2016.7591162,Preliminary statistical assessment towards characterization of biobotic control,2016,4,1,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2016.7591418,10.1109/embc.2016.7591418,Photoacoustic-imaging-based temperature monitoring for high-intensity focused ultrasound therapy,2016,4,3,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2016.7591492,10.1109/embc.2016.7591492,Comparing wearable devices with wet and textile electrodes for activity recognition,2016,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2016.7591677,10.1109/embc.2016.7591677,Auto-adjusting mandibular repositioning device for in-home use,2016,4,3,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2018.8512276,10.1109/embc.2018.8512276,Prediction of Physiological Response over Varying Forecast Lengths with a Wearable Health Monitoring Platform,2018,3,1,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/EMBC.2018.8512416,10.1109/EMBC.2018.8512416,Tracking Gene Expression via Light Sheet Microscopy and Computer Vision in Living Organisms,2018,6,1,5,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2018.8512551,10.1109/embc.2018.8512551,Towards an Untethered Ultrasound Beamforming System for Brain Stimulation in Behaving Animals,2018,5,2,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2018.8512614,10.1109/embc.2018.8512614,Visual Terrain Identification and Surface Inclination Estimation for Improving Human Locomotion with a Lower-Limb Prosthetic,2018,5,2,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2018.8513028,10.1109/embc.2018.8513028,A Row-Column (RC) Addressed 2D Capacitive Micromachined Ultrasonic Transducer (CMUT) Array on a Glass Substrate: Preliminary Results,2018,7,2,5,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2018.8513170,10.1109/embc.2018.8513170,A Framework for Physiological Response Prediction with Joint Activity State optimization,2018,3,1,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2019.8857221,10.1109/embc.2019.8857221,A Feasibility Study of a Wearable Real-Time Notification System for Self-Awareness of Body-Rocking Behavior,2019,3,1,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2019.8857388,10.1109/embc.2019.8857388,Gaze Fixation Comparisons Between Amputees and Able-bodied Individuals in Approaching Stairs and Level-ground Transitions: A Pilot Study,2019,7,2,5,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc.2019.8857398,10.1109/embc.2019.8857398,Signal Quality for RR Interval Prediction on Wearable Sensors,2019,4,1,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/EMBC40787.2023.10339986,10.1109/EMBC40787.2023.10339986,"A Wearable System for Continuous Monitoring and Assessment of Speech, Gait, and Cognitive Decline for Early Diagnosis of ADRD",2023,14,12,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/EMBC40787.2023.10340643,10.1109/EMBC40787.2023.10340643,Adolescent Asthma Monitoring: A Preliminary Study of Audio and Spirometry Modalities,2023,6,3,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/EMBC46164.2021.9629542,10.1109/EMBC46164.2021.9629542,Simultaneous Localization of Biobotic Insects using Inertial Data and Encounter Information,2021,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/EMBC46164.2021.9629814,10.1109/EMBC46164.2021.9629814,Toward Automated Analysis of Fetal Phonocardiograms: Comparing Heartbeat Detection from Fetal Doppler and Digital Stethoscope Signals,2021,6,6,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/embc46164.2021.9630055,10.1109/embc46164.2021.9630055,Novel 3D-printed Electrodes for Implantable Biopotential Monitoring,2021,5,4,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1109/EMBC46164.2021.9630082,10.1109/EMBC46164.2021.9630082,Investigating the Relationship between Cough Detection and Sampling Frequency for Wearable Devices,2021,5,3,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
